rank,date,stock,strategy,entry,exit,ret,ret_pct,outcome
10,2026-03-24,NESTLEIND,FIB_S1_BOUNCE_LONG,1164.3889333333334,1173.6333333333334,0.0068737366806827,0.6873736680682789,target
10,2026-03-30,NESTLEIND,FIB_S1_BOUNCE_LONG,1185.0,1182.4334666666664,-0.0032249162801381,-0.3224916280138179,stop
10,2026-04-01,NESTLEIND,FIB_S1_BOUNCE_LONG,1171.759733333333,1181.2333333333331,0.0070193057230563,0.7019305723056336,target
10,2026-04-02,NESTLEIND,FIB_S1_BOUNCE_LONG,1168.541,1162.7589999999998,-0.0060053347326282,-0.6005334732628255,stop
10,2026-04-09,NESTLEIND,FIB_S1_BOUNCE_LONG,1209.056733333333,1224.8333333333333,0.0119798785120517,1.1979878512051778,target
10,2026-04-13,NESTLEIND,FIB_S1_BOUNCE_LONG,1234.9376,1243.8,0.0061113484708072,0.6111348470807254,target
10,2026-04-23,NESTLEIND,FIB_S1_BOUNCE_LONG,1386.7922666666664,1401.7666666666664,0.0097305030402639,0.97305030402639,target
10,2026-04-27,NESTLEIND,FIB_S1_BOUNCE_LONG,1411.6724,1411.7,-0.0010409132389088,-0.1040913238908885,eod
10,2026-04-28,NESTLEIND,FIB_S1_BOUNCE_LONG,1409.2088666666668,1402.6244666666666,-0.0057298694664757,-0.572986946647572,stop
10,2026-04-30,NESTLEIND,FIB_S1_BOUNCE_LONG,1442.8168666666666,1455.7666666666669,0.0079091611923131,0.7909161192313177,target
10,2026-05-05,NESTLEIND,FIB_S1_BOUNCE_LONG,1448.572133333333,1458.7333333333331,0.0059496887461164,0.5949688746116433,target
10,2026-05-07,NESTLEIND,FIB_S1_BOUNCE_LONG,1471.0390666666667,1479.3666666666668,0.0045969561834689,0.4596956183468915,target
10,2026-05-12,NESTLEIND,FIB_S1_BOUNCE_LONG,1470.0,1481.0,0.0064177503904761,0.641775039047619,target
10,2026-05-13,NESTLEIND,FIB_S1_BOUNCE_LONG,1465.3548666666668,1474.8666666666668,0.005426516115755,0.5426516115755072,target
10,2026-05-14,NESTLEIND,FIB_S1_BOUNCE_LONG,1463.105,1471.7,0.0048102799416788,0.4810279941678845,target
10,2026-05-15,NESTLEIND,FIB_S1_BOUNCE_LONG,1453.2485333333332,1447.0181333333333,-0.0053449298392089,-0.534492983920891,stop
10,2026-05-18,NESTLEIND,FIB_S1_BOUNCE_LONG,1427.12,1442.4,0.0096395713664442,0.963957136644429,target
10,2026-05-20,NESTLEIND,FIB_S1_BOUNCE_LONG,1400.0,1415.1483333333333,0.0097528586974833,0.9752858697483318,stop
10,2026-05-21,NESTLEIND,FIB_S1_BOUNCE_LONG,1405.0178666666668,1406.7,0.0001360141999822,0.0136014199982206,eod
10,2026-05-22,NESTLEIND,FIB_S1_BOUNCE_LONG,1403.2332,1413.7,0.0063938320651882,0.6393832065188253,target
10,2026-05-29,NESTLEIND,FIB_S1_BOUNCE_LONG,1423.5974666666664,1431.4666666666665,0.0044636951818397,0.4463695181839763,target
10,2026-06-01,NESTLEIND,FIB_S1_BOUNCE_LONG,1418.267466666667,1409.8658666666668,-0.0069805067672238,-0.6980506767223886,stop
10,2026-06-02,NESTLEIND,FIB_S1_BOUNCE_LONG,1385.0,1377.458133333333,-0.0065023568141071,-0.6502356814107138,stop
10,2026-06-04,NESTLEIND,FIB_S1_BOUNCE_LONG,1384.3475333333336,1396.5333333333335,0.0077364707674253,0.7736470767425383,target
10,2026-06-05,NESTLEIND,FIB_S1_BOUNCE_LONG,1378.4918666666667,1373.4414666666669,-0.0047218204307142,-0.4721820430714242,stop
10,2026-06-08,NESTLEIND,FIB_S1_BOUNCE_LONG,1375.0,1385.6,0.0066437033486546,0.6643703348654645,target
